Name;FirstName;BirthDate;Address_Line1;Address_Line2;Address_ZipCode;Address_City;Address_Country;Address_State;SSN;MaritalStatus;BirthRank;AttachedToAnOtherSSN;Classifications;BankAccount_Name;BankAccount_EffectiveDate;BankAccount_EndDate;BankAccount_AccountType;BankAccount_Address_Line1;BankAccount_Address_Line2;BankAccount_Address_ZipCode;BankAccount_Address_City;BankAccount_Address_Country;BankAccount_Address_State;BankAccount_AccountHolderName;BankAccount_DepositType;BankAccount_Currency;BankAccount_AccountNumber;BankAccount_RoutingNumber;BankAccount_PrenoteCompleted;BankAccount_Validated;LE;MemberId;HireDate;WorksiteState;TerminationDate;TerminationReason;EmploymentStatus;BaseSalaryAmount;BaseSalaryFrequency;WorkingHours;WorkingHoursDefinedForFrequency;WorkingCategory;SalaryCommissionAmount;SalaryCommissionFrequency;SalaryBonusAmount;SalaryBonusFrequency
Conze;Sarina;10161963;92 Bankers Court;;74103;Tulsa;USA;OK;453261994;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;680;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Furton;Gaston;09221971;7030 Main St.;;97086;Portland;USA;OR;846684194;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;681;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lidge;Wes;02131942;88 Johnson Way;;68102;Omaha;USA;NE;725787923;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;682;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Krochmal;Naoma;09151942;54 Main Street;;74103;Tulsa;USA;OK;164546238;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;683;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Corburn;Filiberto;08151975;15 Broadway;;77995;San Marcos;USA;TX;229636754;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;684;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Oberholzer;Candie;08151975;15 Broadway;;77995;San Marcos;USA;TX;391487325;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;685;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Fenceroy;Antione;09041974;66 Lawrence;;97086;Portland;USA;OR;373569378;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;686;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Atkisson;Shad;07121965;99 Kansas Ave;;45202;Cincinnati;USA;OH;518853585;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;687;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Matteis;Glennis;01221965;56 Lincoln;;68102;Omaha;USA;NE;375322192;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;688;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Corporal;Felton;01221942;59 Tower of Americas;;10001;New York;USA;NY;761516314;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;689;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Melsheimer;Emilee;06171964;56 Caliper Court;;10001;New York;USA;NY;463427378;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;690;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Driesel;Hosea;07241962;1568 South Hubbard Street ;;45202;Cincinnati;USA;OH;199636552;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;691;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Nitzschke;Lynwood;08241961;70 Circle Lane;;10001;New York;USA;NY;277687631;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;692;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Mattias;Kaylene;03141954;250 Main Street;;77995;San Marcos;USA;TX;648633951;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;693;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Olewine;Camelia;04191952;73 Lawrence Circle;;45202;Cincinnati;USA;OH;193492694;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;694;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Macurdy;Lino;10161963;93 Bankers Court;;74103;Tulsa;USA;OK;731535511;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;695;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lapila;Jewel;09221971;7031 Main St.;;97086;Portland;USA;OR;731591672;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;696;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mehlhaff;Zackary;02131942;89 Johnson Way;;68102;Omaha;USA;NE;366949463;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;697;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Pengra;Buck;09151942;55 Main Street;;74103;Tulsa;USA;OK;531131878;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;698;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Gruett;Felton;08151975;15 Broadway;;77995;San Marcos;USA;TX;629293674;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;699;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Eberting;Kasey;08151975;15 Broadway;;77995;San Marcos;USA;TX;251135184;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;700;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Gregas;Willian;09041974;67 Lawrence;;97086;Portland;USA;OR;477878269;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;701;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dickun;Oneida;07121965;100 Kansas Ave;;45202;Cincinnati;USA;OH;675839454;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;702;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Krusor;Colton;01221965;57 Lincoln;;68102;Omaha;USA;NE;935516786;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;703;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Leuze;Hana;01221942;60 Tower of Americas;;10001;New York;USA;NY;891938719;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;704;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Colian;Dorsey;06171964;57 Caliper Court;;10001;New York;USA;NY;644652667;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;705;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bodon;Kraig;07241962;1569 South Hubbard Street ;;45202;Cincinnati;USA;OH;375974219;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;706;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mccullors;Kayleigh;08241961;71 Circle Lane;;10001;New York;USA;NY;133415312;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;707;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Bargstadt;Benton;03141954;251 Main Street;;77995;San Marcos;USA;TX;438675866;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;708;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Luersen;Loree;04191952;74 Lawrence Circle;;45202;Cincinnati;USA;OH;381313147;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;709;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Morgandi;Katherin;10161963;94 Bankers Court;;74103;Tulsa;USA;OK;728251232;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;710;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kura;Rosamond;09221971;7032 Main St.;;97086;Portland;USA;OR;574789828;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;711;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mayou;Ignacia;02131942;90 Johnson Way;;68102;Omaha;USA;NE;514322257;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;712;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cellupica;Joye;09151942;56 Main Street;;74103;Tulsa;USA;OK;786691189;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;713;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Iwashita;Warner;08151975;15 Broadway;;77995;San Marcos;USA;TX;952797452;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;714;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Duree;Jeromy;08151975;15 Broadway;;77995;San Marcos;USA;TX;421494122;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;715;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Alai;Digna;09041974;68 Lawrence;;97086;Portland;USA;OR;257114983;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;716;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mercando;Enola;07121965;101 Kansas Ave;;45202;Cincinnati;USA;OH;764629657;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;717;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Boillot;Lesley;01221965;58 Lincoln;;68102;Omaha;USA;NE;962544292;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;718;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Buvens;Asuncion;01221942;61 Tower of Americas;;10001;New York;USA;NY;633725616;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;719;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cobane;Darell;06171964;58 Caliper Court;;10001;New York;USA;NY;366223773;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;720;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Aanderud;Kristofer;07241962;1570 South Hubbard Street ;;45202;Cincinnati;USA;OH;452196567;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;721;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Gotowka;Rey;08241961;72 Circle Lane;;10001;New York;USA;NY;337465529;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;722;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Keihl;Sha;03141954;252 Main Street;;77995;San Marcos;USA;TX;824398182;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;723;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Fantz;Gayle;04191952;75 Lawrence Circle;;45202;Cincinnati;USA;OH;112298382;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;724;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cummer;Nikia;10161963;95 Bankers Court;;74103;Tulsa;USA;OK;243122272;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;725;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Elroy;Fredia;09221971;7033 Main St.;;97086;Portland;USA;OR;222221479;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;726;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Krokus;Cordell;02131942;91 Johnson Way;;68102;Omaha;USA;NE;246124685;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;727;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Huffstutter;Douglass;09151942;57 Main Street;;74103;Tulsa;USA;OK;867126119;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;728;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Estergard;Ayanna;08151975;15 Broadway;;77995;San Marcos;USA;TX;858619694;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;729;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Larousse;Von;08151975;15 Broadway;;77995;San Marcos;USA;TX;597649314;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;730;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Patanella;Jude;09041974;69 Lawrence;;97086;Portland;USA;OR;338882713;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;731;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Norsaganay;Mckenzie;07121965;102 Kansas Ave;;45202;Cincinnati;USA;OH;649241341;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;732;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Casario;Rolf;01221965;59 Lincoln;;68102;Omaha;USA;NE;472946434;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;733;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Maynerich;Delana;01221942;62 Tower of Americas;;10001;New York;USA;NY;885493214;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;734;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dantes;Arlie;06171964;59 Caliper Court;;10001;New York;USA;NY;147754498;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;735;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Konetchy;Flo;07241962;1571 South Hubbard Street ;;45202;Cincinnati;USA;OH;293499858;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;736;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Caparoula;Jerrell;08241961;73 Circle Lane;;10001;New York;USA;NY;479915519;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;737;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Hiens;Johnson;03141954;253 Main Street;;77995;San Marcos;USA;TX;251149369;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;738;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Chenevey;Rosamond;04191952;76 Lawrence Circle;;45202;Cincinnati;USA;OH;659236491;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;739;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cotey;Rey;10161963;96 Bankers Court;;74103;Tulsa;USA;OK;884254551;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;740;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Esannason;Man;09221971;7034 Main St.;;97086;Portland;USA;OR;531449484;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;741;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bakalars;Arnetta;02131942;92 Johnson Way;;68102;Omaha;USA;NE;572454974;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;742;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Paglio;Benedict;09151942;58 Main Street;;74103;Tulsa;USA;OK;831657148;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;743;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Deja;Milan;08151975;15 Broadway;;77995;San Marcos;USA;TX;139136751;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;744;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kirkconnell;Suellen;08151975;15 Broadway;;77995;San Marcos;USA;TX;126465636;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;745;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Antosh;Gia;09041974;70 Lawrence;;97086;Portland;USA;OR;777961565;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;746;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Javers;Margit;07121965;103 Kansas Ave;;45202;Cincinnati;USA;OH;381736671;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;747;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Burnum;Rhett;01221965;60 Lincoln;;68102;Omaha;USA;NE;686991554;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;748;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Digrazia;Walton;01221942;63 Tower of Americas;;10001;New York;USA;NY;857711931;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;749;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mcginnity;Warner;06171964;60 Caliper Court;;10001;New York;USA;NY;689729678;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;750;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Adolfson;Kali;07241962;1572 South Hubbard Street ;;45202;Cincinnati;USA;OH;854681788;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;751;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Krepp;Jewel;08241961;74 Circle Lane;;10001;New York;USA;NY;382537892;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;752;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Deback;Rueben;03141954;254 Main Street;;77995;San Marcos;USA;TX;383817477;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;753;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Goretti;Gertrud;04191952;77 Lawrence Circle;;45202;Cincinnati;USA;OH;629964913;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;754;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Liversedge;Dorine;10161963;97 Bankers Court;;74103;Tulsa;USA;OK;915663581;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;755;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Agumga;Franklyn;09221971;7035 Main St.;;97086;Portland;USA;OR;217222516;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;756;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Harkcom;Arianna;02131942;93 Johnson Way;;68102;Omaha;USA;NE;644672652;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;757;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Patzner;Candie;09151942;59 Main Street;;74103;Tulsa;USA;OK;944199378;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;758;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lippoldt;Jacinto;08151975;15 Broadway;;77995;San Marcos;USA;TX;268885157;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;759;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Curra;Len;08151975;15 Broadway;;77995;San Marcos;USA;TX;248551668;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;760;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Colasanti;Cordell;09041974;71 Lawrence;;97086;Portland;USA;OR;399667845;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;761;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kljucaric;Malcom;07121965;104 Kansas Ave;;45202;Cincinnati;USA;OH;741995429;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;762;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Klicka;Gertrud;01221965;61 Lincoln;;68102;Omaha;USA;NE;723123589;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;763;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Livermon;Alethia;01221942;64 Tower of Americas;;10001;New York;USA;NY;744146238;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;764;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kellywood;Serina;06171964;61 Caliper Court;;10001;New York;USA;NY;267558368;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;765;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Peacy;Serina;07241962;1573 South Hubbard Street ;;45202;Cincinnati;USA;OH;974499971;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;766;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kearn;Hong;08241961;75 Circle Lane;;10001;New York;USA;NY;713532476;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;767;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Ejide;Lenna;03141954;255 Main Street;;77995;San Marcos;USA;TX;548244396;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;768;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Krolick;Man;04191952;78 Lawrence Circle;;45202;Cincinnati;USA;OH;224667816;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;769;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Fabus;Patrina;10161963;98 Bankers Court;;74103;Tulsa;USA;OK;781124782;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;770;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Ihnen;Colton;09221971;7036 Main St.;;97086;Portland;USA;OR;151167689;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;771;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Makarem;Korey;02131942;94 Johnson Way;;68102;Omaha;USA;NE;153656399;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;772;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Liccketto;Gayle;09151942;60 Main Street;;74103;Tulsa;USA;OK;738891826;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;773;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Buddle;Toney;08151975;15 Broadway;;77995;San Marcos;USA;TX;121194293;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;774;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Auslam;Ronni;08151975;15 Broadway;;77995;San Marcos;USA;TX;971461852;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;775;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hyberger;Yun;09041974;72 Lawrence;;97086;Portland;USA;OR;473743947;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;776;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dehan;Ezequiel;07121965;105 Kansas Ave;;45202;Cincinnati;USA;OH;924654442;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;777;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Musigdilok;Malisa;01221965;62 Lincoln;;68102;Omaha;USA;NE;598415127;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;778;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Ehigiator;Isreal;01221942;65 Tower of Americas;;10001;New York;USA;NY;732228628;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;779;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Nunnelee;Graig;06171964;62 Caliper Court;;10001;New York;USA;NY;417921984;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;780;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bruun;Shavon;07241962;1574 South Hubbard Street ;;45202;Cincinnati;USA;OH;491323574;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;781;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Liiv;Jeramy;08241961;76 Circle Lane;;10001;New York;USA;NY;411242975;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;782;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Iarussi;Porter;03141954;256 Main Street;;77995;San Marcos;USA;TX;342599687;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;783;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Francios;Deangelo;04191952;79 Lawrence Circle;;45202;Cincinnati;USA;OH;976865275;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;784;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
